Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
843,2,36,151,1,0.0,0.0,0.0,0.0,0.0,80.92857142857143,0.0,0.0,0.0,0.0,0.0,2098.15,4.0,2136.1214285714286,357.1428571428572,643.5857142857143,1130.178571428571,23.0,1.0,8.0,11.0,False,80.92857142857143,0.9817645230400036
845,0,31,37,1,0.0,0.0,0.0,0.0,0.0,459.5907142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,459.5907142857144,0.0
846,1,21,52,1,1.0,2.0,1.0,1.0,0.0,224.0717857142857,5.000357142857142,10443.760928571424,199.0569999999989,0.0,0.0,5960.831928571426,12.0,5551.514607142851,357.1428571428572,639.7310714285715,1278.8071428571427,61.0,4.0,23.0,15.0,False,10871.890071428566,1.07353737005992
848,1,34,23,1,0.0,0.0,0.0,1.0,0.0,49.75678571428572,0.0,0.0,0.0,0.0,0.0,409.7492857142857,6.0,1960.142857142857,857.1428571428571,95.64285714285714,0.0,17.0,6.0,4.0,0.0,False,49.75678571428572,0.2089339306526806
849,0,24,14,1,0.0,0.0,0.0,0.0,0.0,146.85392857142855,0.0,0.0,0.0,0.0,0.0,107.14642857142856,2.0,205.57964285714283,189.80964285714285,0.0,0.0,9.0,4.0,0.0,0.0,False,146.85392857142855,0.5186688634442269
850,0,49,44,1,0.0,0.0,0.0,0.0,0.0,43.52321428571429,0.0,0.0,0.0,0.0,0.0,1392.402857142857,3.0,1226.345357142857,0.0,0.0,121.92857142857144,6.0,0.0,0.0,1.0,False,43.52321428571429,1.134483337586609
855,1,35,150,1,0.0,1.0,0.0,0.0,0.0,49.0575,0.0,1171.071428571429,0.0,0.0,0.0,800.6507142857143,5.0,316.6928571428571,250.0,52.621428571428574,10.678571428571429,5.0,2.0,1.0,1.0,False,1220.1289285714286,2.5202037007891724
856,0,5,62,1,0.0,1.0,0.0,0.0,0.0,660.1114285714285,0.0,10443.760928571424,0.0,0.0,0.0,0.0003571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11103.872357142853,0.0003571428571428
857,0,61,171,1,0.0,0.0,0.0,0.0,0.0,983.3739285714286,0.0,0.0,0.0,0.0,0.0,420.75892857142856,2.0,367.1428571428572,0.0,0.0,363.5357142857143,9.0,0.0,0.0,8.0,False,983.3739285714286,1.1429229724485834
858,1,8,25,1,0.0,0.0,0.0,0.0,0.0,660.2478571428571,0.0,0.0,0.0,0.0,0.0,70.28642857142857,3.0,23.214285714285715,0.0,0.0,16.071428571428573,2.0,0.0,0.0,1.0,False,660.2478571428571,2.902684365781711
859,1,12,150,1,0.0,0.0,0.0,0.0,0.0,359.0332142857143,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,1.0,8.926785714285714,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,359.0332142857143,0.0007195538765965
860,1,26,9,1,0.0,0.0,0.0,0.0,0.0,169.96964285714284,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,169.96964285714284,0.0003571428571428
863,1,26,151,1,0.0,0.0,1.0,1.0,2.0,21.936785714285715,0.0,0.0,0.0,1.1785714285714286,63.80321428571428,2284.4875,23.0,3678.240357142857,642.8571428571429,670.8960714285713,805.3571428571429,55.0,7.0,18.0,8.0,False,86.91857142857143,0.6209128184748541
864,1,31,26,1,0.0,0.0,1.0,0.0,0.0,23.49607142857143,0.0,0.0,0.0,0.0,0.0,1095.3032142857144,2.0,787.8928571428571,785.7142857142857,0.0,0.0,5.0,3.0,0.0,0.0,False,23.49607142857143,1.3884055412196117
865,1,23,26,1,0.0,0.0,0.0,0.0,0.0,591.2628571428571,0.0,0.0,0.0,0.0,0.0,125.275,2.0,441.4642857142857,214.28571428571428,14.285714285714286,203.42857142857144,12.0,3.0,1.0,5.0,False,591.2628571428571,0.2831301961417386
867,0,36,62,1,0.0,0.0,1.0,0.0,0.0,1097.7342857142858,0.0,0.0,0.0,0.0,0.0,0.0007142857142857,1.0,224.00607142857143,0.0,93.86321428571428,126.75,5.0,0.0,2.0,2.0,False,1097.7342857142858,3.17451751301949e-06
869,1,66,93,1,1.0,3.0,0.0,0.0,0.0,352.8278571428572,5469.851071428571,833.2367857142857,0.0,0.0,0.0,3404.1335714285715,5.0,873.7171428571429,89.28571428571429,462.7528571428571,320.42857142857144,21.0,2.0,12.0,6.0,False,6655.915714285714,3.891696417780768
872,0,26,152,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,1967.9007142857145,2.0,1650.6210714285714,332.1428571428572,174.37107142857144,1123.321428571429,29.0,3.0,11.0,10.0,False,10632.118249999996,1.1914964929477294
873,0,31,150,1,0.0,0.0,0.0,0.0,0.0,107.2625,0.0,0.0,0.0,0.0,0.0,5960.831928571426,13.0,5551.514607142851,0.0,670.8960714285713,2160.4502857142847,64.0,0.0,31.0,23.0,False,107.2625,1.07353737005992
874,0,32,151,1,1.0,2.0,1.0,0.0,0.0,3612.059285714286,1628.490714285714,1218.6610714285714,0.0,0.0,0.0,5960.831928571426,7.0,5551.514607142851,0.0,16.12035714285714,2160.4502857142847,17.0,0.0,1.0,12.0,False,6459.211071428572,1.07353737005992
875,1,43,124,1,0.0,0.0,0.0,0.0,0.0,50.34107142857143,0.0,0.0,0.0,0.0,0.0,362.8582142857143,3.0,362.0364285714286,217.8571428571429,50.28642857142857,92.46428571428572,19.0,7.0,7.0,4.0,False,50.34107142857143,0.9995091008182966
877,0,26,8,1,0.0,0.0,0.0,0.0,0.0,2163.824642857143,0.0,0.0,0.0,0.0,0.0,1272.2310714285716,8.0,1317.642857142857,207.14285714285717,165.92857142857142,941.6071428571428,13.0,2.0,7.0,2.0,False,2163.824642857143,0.964803369264937
879,1,37,35,1,0.0,0.0,0.0,0.0,0.0,3871.886785714286,0.0,0.0,0.0,0.0,0.0,473.5410714285714,2.0,1007.1392857142856,535.7142857142857,178.10357142857143,290.82142857142856,17.0,2.0,9.0,5.0,False,3871.886785714286,0.4697179032092362
880,0,49,64,1,0.0,0.0,0.0,0.0,0.0,70.54857142857142,0.0,0.0,0.0,0.0,0.0,8.143214285714285,2.0,42.42857142857143,17.857142857142858,24.571428571428573,0.0,9.0,2.0,7.0,0.0,False,70.54857142857142,0.1875082236842105
881,1,72,179,2,0.0,0.0,0.0,0.0,0.0,3024.1453571428574,0.0,0.0,0.0,0.0,0.0,0.0035714285714285,1.0,107.60714285714286,107.14285714285714,0.0,0.0,2.0,1.0,0.0,0.0,False,3024.1453571428574,3.288391976323578e-05
882,1,36,150,1,1.0,1.0,0.0,0.0,0.0,51.97178571428572,19147.45464285714,10443.760928571424,0.0,0.0,0.0,418.0507142857143,3.0,1020.282142857143,0.0,281.03214285714284,736.75,14.0,0.0,8.0,5.0,False,29643.18735714285,0.4093391010599421
883,0,34,67,1,0.0,0.0,0.0,0.0,0.0,236.2178571428572,0.0,0.0,0.0,0.0,0.0,354.6435714285714,4.0,341.8307142857143,257.1428571428572,0.0,82.18785714285715,7.0,2.0,0.0,4.0,False,236.2178571428572,1.0344568227134174
884,0,32,149,1,0.0,0.0,1.0,0.0,0.0,2250.3082142857143,0.0,0.0,0.0,0.0,0.0,203.2207142857143,8.0,1030.3964285714285,0.0,0.0,822.9285714285714,22.0,0.0,0.0,14.0,False,2250.3082142857143,0.1970345336246628
885,1,32,151,1,0.0,0.0,0.0,0.0,0.0,3641.432142857143,0.0,0.0,0.0,0.0,0.0,507.9478571428572,2.0,436.5321428571429,0.0,61.175,364.82142857142856,10.0,0.0,2.0,6.0,False,3641.432142857143,1.1609383800373851
888,0,46,150,1,0.0,0.0,0.0,0.0,0.0,137.52178571428573,0.0,0.0,0.0,0.0,0.0,407.68142857142857,4.0,387.6785714285714,357.1428571428572,0.0,0.0,5.0,1.0,0.0,0.0,False,137.52178571428573,1.0488909308095191
890,1,35,22,1,1.0,0.0,0.0,0.0,0.0,1024.4442857142856,16727.635357142855,0.0,0.0,0.0,0.0,1394.6492857142855,5.0,1577.5071428571428,0.0,0.0,1178.571428571429,4.0,0.0,0.0,1.0,False,17752.07964285714,0.8835242159182953
892,1,45,149,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.0569999999989,0.0,0.0,608.755,3.0,782.6464285714285,178.57142857142858,0.0,251.32142857142856,12.0,3.0,0.0,4.0,False,199.0569999999989,0.7768235492500719
895,0,22,25,1,1.0,0.0,0.0,0.0,0.0,997.9667857142856,20632.692642857142,0.0,0.0,0.0,0.0,478.3503571428572,4.0,542.3214285714286,535.7142857142857,0.0,6.607142857142857,4.0,3.0,0.0,1.0,False,21630.659428571427,0.8804187208308684
896,1,23,99,1,0.0,0.0,0.0,0.0,0.0,1743.7385714285715,0.0,0.0,0.0,0.0,0.0,417.5582142857143,3.0,640.2621428571429,535.7142857142857,0.0,101.92857142857144,6.0,1.0,0.0,2.0,False,1743.7385714285715,0.651150576931431
898,0,19,89,1,1.0,2.0,0.0,0.0,0.0,2741.8989285714283,1750.5525,563.3707142857143,0.0,0.0,0.0,2.152857142857143,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,5055.822142857143,0.7262650602409639
900,1,48,251,1,0.0,0.0,0.0,0.0,0.0,7.145714285714286,0.0,0.0,0.0,0.0,0.0,71.43249999999999,2.0,34.13785714285714,0.0,9.137857142857143,25.0,3.0,0.0,2.0,1.0,False,7.145714285714286,2.032921350598662
901,0,41,52,1,0.0,0.0,1.0,1.0,1.0,153.9807142857143,0.0,0.0,199.0569999999989,213.57989285714265,2198.3581785714277,1153.4210714285714,15.0,1679.3971428571429,203.57142857142856,26.785714285714285,1038.642857142857,29.0,3.0,3.0,5.0,False,2764.975785714283,0.6863979008363669
903,1,33,181,1,0.0,0.0,0.0,0.0,0.0,414.7292857142857,0.0,0.0,0.0,0.0,0.0,357.1457142857143,2.0,132.82142857142858,0.0,132.82142857142858,0.0,1.0,0.0,1.0,0.0,False,414.7292857142857,2.6688230584467574
904,0,23,152,1,0.0,0.0,0.0,0.0,0.0,3758.344285714286,0.0,0.0,0.0,0.0,0.0,0.0078571428571428,1.0,654.5985714285714,235.7142857142857,302.9557142857143,113.75,14.0,1.0,9.0,3.0,False,3758.344285714286,1.198468575064445e-05
905,1,37,11,1,0.0,0.0,0.0,0.0,0.0,4899.0482142857145,0.0,0.0,0.0,0.0,0.0,573.8610714285714,2.0,634.8453571428571,0.0,0.0,631.4525,2.0,0.0,0.0,1.0,False,4899.0482142857145,0.9025167282925376
906,1,24,55,1,0.0,0.0,0.0,0.0,0.0,50.73,0.0,0.0,0.0,0.0,0.0,162.5007142857143,4.0,280.6092857142857,208.50607142857143,67.84642857142858,0.0,18.0,11.0,5.0,0.0,False,50.73,0.5770431677121037
907,1,67,193,1,0.0,0.0,0.0,0.0,0.0,778.5221428571429,0.0,0.0,0.0,0.0,0.0,196.43178571428567,3.0,97.5,0.0,0.0,97.5,5.0,0.0,0.0,5.0,False,778.5221428571429,1.994231327048586
908,1,43,179,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,0.2017857142857143,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10632.118249999996,0.0680722891566265
911,0,22,30,1,0.0,0.0,1.0,0.0,0.0,3.257142857142857,0.0,0.0,0.0,0.0,0.0,1353.2367857142856,4.0,2878.437142857143,696.4285714285714,644.1871428571429,1533.107142857143,40.0,3.0,20.0,15.0,False,3.257142857142857,0.4699657323901595
913,1,44,3,1,0.0,1.0,0.0,0.0,0.0,2102.5003571428574,0.0,7975.683571428572,0.0,0.0,0.0,14.300357142857145,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10078.183928571429,4.82421686746988
914,1,28,8,1,0.0,0.0,0.0,0.0,2.0,2.6075000000000004,0.0,0.0,0.0,0.0,2198.3581785714277,5960.831928571426,6.0,5551.514607142851,235.7142857142857,568.3035714285714,425.0,26.0,3.0,10.0,1.0,False,2200.965678571428,1.07353737005992
915,1,59,180,1,0.0,1.0,1.0,0.0,0.0,33.43214285714286,0.0,10443.760928571424,175.59964285714287,0.0,0.0,558.9314285714286,2.0,664.5357142857143,178.57142857142858,0.0,485.1071428571428,10.0,1.0,0.0,8.0,False,10652.79271428571,0.8398218406224846
917,0,44,232,1,1.0,1.0,0.0,0.0,0.0,9.055,191.3092857142857,0.0,0.0,0.0,0.0,637.1457142857143,5.0,1283.071428571429,785.7142857142857,127.89285714285714,369.25,14.0,3.0,3.0,7.0,False,200.36428571428573,0.4961918006341436
918,1,37,44,1,0.0,0.0,0.0,0.0,0.0,1054.8021428571428,0.0,0.0,0.0,0.0,0.0,0.0014285714285714,1.0,40.75,0.0,0.0,38.57142857142857,2.0,0.0,0.0,1.0,False,1054.8021428571428,3.421727972626176e-05
920,1,29,150,1,0.0,0.0,0.0,0.0,0.0,111.87035714285716,0.0,0.0,0.0,0.0,0.0,1345.5739285714285,4.0,1324.6389285714286,821.4285714285714,214.38892857142855,285.1428571428572,20.0,5.0,4.0,7.0,False,111.87035714285716,1.0150380315260377
921,0,36,167,2,0.0,0.0,0.0,0.0,0.0,2691.9957142857143,0.0,0.0,0.0,0.0,0.0,309.04607142857145,3.0,302.6642857142857,239.28571428571428,63.37857142857143,0.0,19.0,10.0,9.0,0.0,False,2691.9957142857143,1.01772281419801
922,0,26,209,1,0.0,0.0,0.0,0.0,0.0,1963.8014285714287,0.0,0.0,0.0,0.0,0.0,0.0189285714285714,1.0,4.289285714285714,0.0,1.7892857142857144,0.0,3.0,0.0,1.0,0.0,False,1963.8014285714287,0.0035786630654962
924,0,30,135,1,0.0,0.0,1.0,1.0,0.0,341.5514285714286,0.0,0.0,0.0,213.57989285714265,0.0,5960.831928571426,10.0,5551.514607142851,0.0,425.67607142857145,2160.4502857142847,45.0,0.0,20.0,16.0,False,555.1313214285713,1.07353737005992
926,1,72,188,1,0.0,0.0,1.0,0.0,0.0,2860.8021428571437,0.0,0.0,0.0,0.0,0.0,1300.8382142857142,4.0,1368.5357142857142,857.1428571428571,0.0,221.64285714285717,12.0,3.0,0.0,8.0,False,2860.8021428571437,0.9498388400657156
927,0,41,217,1,1.0,1.0,0.0,0.0,0.0,1897.836071428572,3104.5839285714287,3904.851785714286,0.0,0.0,0.0,3469.452142857143,8.0,1198.857857142857,0.0,0.0,1198.857857142857,8.0,0.0,0.0,8.0,False,8907.271785714285,2.8915526303413324
928,0,83,24,1,0.0,26.0,0.0,0.0,0.0,10594.5225,0.0,10443.760928571424,0.0,0.0,0.0,2693.3825,6.0,2457.778214285714,0.0,128.81428571428572,2160.4502857142847,14.0,0.0,4.0,4.0,False,21038.283428571427,1.095414984707126
930,0,26,117,1,2.0,0.0,0.0,0.0,0.0,849.1971428571429,4113.770357142857,0.0,0.0,0.0,0.0,1.6575,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,4962.967500000001,0.559156626506024
932,0,22,126,1,1.0,7.0,0.0,0.0,0.0,3060.9460714285715,7537.403214285715,2116.0714285714284,0.0,0.0,0.0,0.1867857142857143,2.0,124.38821428571428,0.0,0.0,121.8525,6.0,0.0,0.0,4.0,False,12714.420714285716,0.0014896592582465
934,1,78,55,1,0.0,0.0,1.0,1.0,1.0,1613.8460714285716,0.0,0.0,0.0,213.57989285714265,2198.3581785714277,950.7153571428572,5.0,911.9975,535.7142857142857,44.104642857142856,239.07142857142856,29.0,8.0,4.0,5.0,False,4025.784142857141,1.0413121143736506
935,0,46,49,1,0.0,0.0,1.0,0.0,0.0,2430.9746428571425,0.0,0.0,0.0,0.0,0.0,957.4142857142856,13.0,977.4142857142856,171.42857142857142,0.0,153.71428571428572,21.0,3.0,0.0,5.0,False,2430.9746428571425,0.978536699323979
937,1,65,80,1,0.0,0.0,0.0,0.0,0.0,361.5896428571429,0.0,0.0,0.0,0.0,0.0,378.07428571428574,2.0,433.0357142857143,107.14285714285714,0.0,322.6428571428572,8.0,1.0,0.0,6.0,False,361.5896428571429,0.8710672261992924
938,1,57,33,1,1.0,2.0,0.0,0.0,0.0,7.576785714285714,20632.692642857142,0.0,0.0,0.0,0.0,448.4671428571429,3.0,470.5285714285714,85.71428571428571,221.52857142857144,163.28571428571428,17.0,2.0,9.0,6.0,False,20640.269428571428,0.9510921925652136
939,1,62,151,1,0.0,0.0,0.0,0.0,0.0,2181.302142857143,0.0,0.0,0.0,0.0,0.0,171.42964285714285,2.0,170.70357142857142,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,2181.302142857143,0.998404642552572
941,1,27,97,1,0.0,0.0,0.0,0.0,0.0,4466.422142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4466.422142857143,0.0
942,1,40,76,1,2.0,3.0,0.0,0.0,0.0,2841.414285714286,20632.692642857142,0.0,0.0,0.0,0.0,226.26107142857143,3.0,173.92857142857142,0.0,0.0,173.5,4.0,0.0,0.0,3.0,False,23474.10692857143,1.2934483462637814
943,0,13,150,1,0.0,0.0,0.0,1.0,0.0,446.3989285714286,0.0,0.0,0.0,1.1785714285714286,0.0,205.96821428571428,2.0,211.80464285714285,21.428571428571427,133.23678571428573,56.925,15.0,2.0,11.0,1.0,False,447.5775,0.9678746267955352
944,1,43,149,1,0.0,0.0,0.0,0.0,0.0,764.6896428571429,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,764.6896428571429,0.0003571428571428
946,1,48,154,1,1.0,1.0,0.0,1.0,0.0,9830.705357142857,1796.0335714285716,1131.907857142857,0.0,2.357142857142857,0.0,60.20178571428572,7.0,2.357142857142857,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,12761.003928571428,17.93244680851064
947,1,34,86,1,0.0,0.0,0.0,0.0,0.0,1313.1657142857143,0.0,0.0,0.0,0.0,0.0,35.714642857142856,2.0,35.74285714285714,7.142857142857143,27.35,0.0,6.0,1.0,4.0,0.0,False,1313.1657142857143,0.9720159409020218
950,0,26,152,1,0.0,0.0,0.0,0.0,0.0,41.46035714285715,0.0,0.0,0.0,0.0,0.0,218.2932142857143,2.0,295.50892857142856,0.0,0.0,292.11607142857144,5.0,0.0,0.0,4.0,False,41.46035714285715,0.736211268029751
952,0,71,165,1,0.0,0.0,0.0,0.0,1.0,72.4042857142857,0.0,0.0,0.0,0.0,1447.7096428571429,203.8225,5.0,223.39285714285717,142.85714285714286,0.0,7.142857142857143,7.0,1.0,0.0,1.0,False,1520.1139285714285,0.9083288238102816
953,2,50,35,1,1.0,0.0,0.0,0.0,0.0,1507.6957142857143,1508.553214285714,0.0,0.0,0.0,0.0,884.6303571428572,4.0,1387.6125,0.0,126.35,754.125,18.0,0.0,3.0,7.0,False,3016.248928571428,0.6370606322086667
955,0,19,62,1,0.0,0.0,0.0,0.0,0.0,3131.2239285714286,0.0,0.0,0.0,0.0,0.0,250.0007142857143,2.0,246.52857142857144,0.0,0.0,129.64285714285714,6.0,0.0,0.0,3.0,False,3131.2239285714286,1.0099873030530386
956,1,52,139,2,0.0,0.0,1.0,0.0,0.0,3611.397857142857,0.0,0.0,0.0,0.0,0.0,1699.1328571428571,13.0,1647.4603571428572,71.42857142857143,118.72107142857143,624.2142857142857,27.0,1.0,4.0,11.0,False,3611.397857142857,1.03073928941053
960,1,15,53,1,0.0,0.0,0.0,0.0,0.0,515.3353571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,7.142857142857143,0.0,0.0,3.0,1.0,0.0,0.0,False,515.3353571428571,0.0
961,0,8,154,1,0.0,0.0,0.0,0.0,0.0,251.33607142857144,0.0,0.0,0.0,0.0,0.0,125.00035714285715,2.0,128.9857142857143,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,251.33607142857144,0.961646884272997
962,0,56,151,1,0.0,0.0,0.0,0.0,0.0,1783.9614285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1783.9614285714283,0.0
963,0,71,104,1,1.0,1.0,0.0,0.0,0.0,10607.822857142855,20632.692642857142,4991.413571428571,0.0,0.0,0.0,4725.37,5.0,480.3571428571428,0.0,0.0,438.6428571428572,7.0,0.0,0.0,6.0,False,36231.929071428574,9.81676509867933
964,1,52,61,1,0.0,0.0,1.0,0.0,0.0,2445.9664285714284,0.0,0.0,199.0569999999989,0.0,0.0,2985.0164285714286,19.0,3729.8375,142.85714285714286,423.25,914.5357142857144,35.0,1.0,6.0,10.0,False,2645.0234285714278,0.8000928554436982
966,1,44,217,1,0.0,0.0,0.0,0.0,0.0,476.2132142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,476.2132142857143,0.0
969,1,22,8,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,1520.2667857142858,2.0,562.6771428571428,0.0,241.8557142857143,317.8928571428572,32.0,0.0,21.0,10.0,False,10632.118249999996,2.6970523906795685
970,1,32,255,1,1.0,10.0,0.0,0.0,0.0,30.57642857142857,12347.84714285714,0.0,0.0,0.0,0.0,701.17,4.0,328.57142857142856,328.57142857142856,0.0,0.0,1.0,1.0,0.0,0.0,False,12378.42357142857,2.1275205895101865
971,1,59,56,1,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,336.3071428571429,2.0,291.1917857142857,0.0,181.9471428571429,108.60178571428573,13.0,0.0,9.0,3.0,False,28.571428571428573,1.1509808259496883
973,0,39,105,1,0.0,0.0,0.0,0.0,0.0,1633.8282142857145,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,1.0,23.142857142857142,0.0,23.142857142857142,0.0,1.0,0.0,1.0,0.0,False,1633.8282142857145,4.437869822485208e-05
977,1,46,59,1,0.0,0.0,0.0,0.0,0.0,2639.308571428571,0.0,0.0,0.0,0.0,0.0,71.42857142857143,1.0,76.10357142857143,75.0,1.0678571428571428,0.0357142857142857,4.0,2.0,1.0,1.0,False,2639.308571428571,0.9263977025336978
979,1,35,156,1,1.0,0.0,0.0,0.0,0.0,10632.118249999996,1025.0135714285714,0.0,0.0,0.0,0.0,359.9739285714286,5.0,291.8928571428572,289.2857142857143,0.0,0.0,17.0,8.0,0.0,0.0,False,11657.131821428567,1.2290293866601634
980,0,51,88,1,0.0,0.0,0.0,0.0,0.0,97.62857142857142,0.0,0.0,0.0,0.0,0.0,307.1432142857143,3.0,414.4642857142857,7.142857142857143,19.642857142857142,383.82142857142856,10.0,1.0,1.0,6.0,False,97.62857142857142,0.7392770566491876
981,1,34,59,1,0.0,0.0,0.0,0.0,0.0,2754.492857142857,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,14.285714285714286,14.285714285714286,0.0,0.0,1.0,1.0,0.0,0.0,False,2754.492857142857,2.336448598130841e-05
982,0,86,88,1,0.0,0.0,0.0,0.0,0.0,1813.5207142857143,0.0,0.0,0.0,0.0,0.0,0.0096428571428571,1.0,1805.0464285714288,857.1428571428571,30.260714285714283,569.1785714285714,18.0,1.0,3.0,11.0,False,1813.5207142857143,5.339207780214478e-06
984,1,29,55,1,0.0,0.0,0.0,0.0,0.0,1049.024642857143,0.0,0.0,0.0,0.0,0.0,5960.831928571426,8.0,5551.514607142851,857.1428571428571,515.4360714285714,2160.4502857142847,63.0,9.0,22.0,23.0,False,1049.024642857143,1.07353737005992
985,0,36,92,1,0.0,0.0,1.0,0.0,0.0,58.1,0.0,0.0,164.67535714285714,0.0,0.0,626.2435714285714,5.0,376.2435714285714,35.714285714285715,0.0,0.0,5.0,1.0,0.0,0.0,False,222.77535714285716,1.6600510091055227
988,0,47,28,1,0.0,0.0,0.0,0.0,0.0,705.8725000000001,0.0,0.0,0.0,0.0,0.0,410.7192857142857,2.0,387.7582142857143,178.57142857142858,46.86535714285714,157.14285714285714,7.0,1.0,2.0,3.0,False,705.8725000000001,1.0564903084271071
989,1,55,181,3,0.0,0.0,0.0,0.0,0.0,778.1028571428571,0.0,0.0,0.0,0.0,0.0,692.0114285714286,3.0,982.2507142857144,253.57142857142856,636.5364285714286,85.0,37.0,6.0,27.0,3.0,False,778.1028571428571,0.7037995686320376
990,0,23,153,1,1.0,0.0,0.0,0.0,0.0,181.4857142857143,20632.692642857142,0.0,0.0,0.0,0.0,3650.553928571429,5.0,3620.63,0.0,0.0,2160.4502857142847,6.0,0.0,0.0,2.0,False,20814.178357142857,1.007986439413035
992,1,24,83,1,0.0,0.0,0.0,0.0,0.0,1795.1217857142858,0.0,0.0,0.0,0.0,0.0,168.5725,6.0,99.96428571428572,53.57142857142857,46.392857142857146,0.0,2.0,1.0,1.0,0.0,False,1795.1217857142858,1.669625044216484
993,0,19,38,1,1.0,3.0,0.0,0.0,0.0,2.045,5401.167142857143,0.0,0.0,0.0,0.0,2443.7292857142857,7.0,3551.0107142857146,0.0,438.8032142857143,2160.4502857142847,25.0,0.0,12.0,12.0,False,5403.212142857143,0.6879847732119533
995,0,13,48,1,0.0,0.0,0.0,0.0,0.0,292.9007142857143,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,292.9007142857143,0.0001204819277108
997,0,71,62,1,2.0,0.0,0.0,0.0,0.0,273.68607142857144,9222.918571428572,0.0,0.0,0.0,0.0,571.3096428571429,5.0,3099.3107142857143,392.8571428571428,107.84642857142856,96.42857142857144,12.0,3.0,4.0,2.0,False,9496.604642857144,0.1842749632237321
998,1,37,7,1,0.0,0.0,1.0,1.0,0.0,2435.4757142857147,0.0,0.0,0.0,213.57989285714265,0.0,1604.7025,8.0,1721.3642857142856,392.8571428571428,159.875,1162.6678571428572,28.0,3.0,6.0,14.0,False,2649.0556071428573,0.931685888583384
1000,1,61,1,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,390.2775,2.0,1950.5357142857144,160.71428571428572,0.0,0.0,4.0,2.0,0.0,0.0,False,10632.118249999996,0.1999848104972275
1001,1,64,9,1,0.0,0.0,1.0,0.0,0.0,714.4475,0.0,0.0,199.0569999999989,0.0,0.0,1302.1778571428572,2.0,610.3839285714286,353.16964285714283,149.71428571428572,104.35714285714286,15.0,4.0,3.0,5.0,False,913.5044999999988,2.1298856516977
1003,0,16,39,1,0.0,0.0,0.0,0.0,0.0,3465.5371428571425,0.0,0.0,0.0,0.0,0.0,14.287142857142856,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3465.5371428571425,14.287142857142856
1005,1,28,87,1,0.0,0.0,1.0,1.0,1.0,16.228928571428572,0.0,0.0,0.0,2.357142857142857,983.1507142857143,2507.113214285714,31.0,2408.781785714286,117.85714285714286,70.76535714285714,555.9346428571429,52.0,4.0,4.0,11.0,False,1001.7367857142858,1.0403901420238255
