,Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
915,916,0.0,51,151,1,1.0,5.0,1.0,1.0,0.0,7949.006785714286,554.9710714285715,2545.743214285714,199.05699999999894,213.57989285714262,0.0,1096.8389285714286,6.0,642.7414285714285,0.0,2.6700000000000004,623.8928571428571,16.0,0.0,3.0,10.0,False,11462.357964285713,1.70385014835149
916,917,0.0,44,232,1,1.0,1.0,0.0,0.0,0.0,9.055,191.30928571428572,0.0,0.0,0.0,0.0,637.1457142857143,5.0,1283.0714285714287,785.7142857142857,127.89285714285714,369.25,14.0,3.0,3.0,7.0,False,200.36428571428573,0.49619180063414364
917,918,1.0,37,44,1,0.0,0.0,0.0,0.0,0.0,1054.8021428571428,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,1.0,40.75,0.0,0.0,38.57142857142857,2.0,0.0,0.0,1.0,False,1054.8021428571428,3.421727972626176e-05
918,919,0.0,29,5,1,0.0,0.0,1.0,0.0,0.0,254.0117857142857,0.0,0.0,0.0,0.0,0.0,919.0260714285714,9.0,927.6385714285715,278.57142857142856,157.67214285714286,438.7282142857143,26.0,4.0,7.0,8.0,False,254.0117857142857,0.9896488253926253
919,920,1.0,29,150,1,0.0,0.0,0.0,0.0,0.0,111.87035714285715,0.0,0.0,0.0,0.0,0.0,1345.5739285714285,4.0,1324.6389285714286,821.4285714285714,214.38892857142858,285.14285714285717,20.0,5.0,4.0,7.0,False,111.87035714285715,1.0150380315260377
920,921,0.0,36,167,2,0.0,0.0,0.0,0.0,0.0,2691.9957142857143,0.0,0.0,0.0,0.0,0.0,309.04607142857145,3.0,302.6642857142857,239.28571428571428,63.378571428571426,0.0,19.0,10.0,9.0,0.0,False,2691.9957142857143,1.0177228141980101
921,922,0.0,26,209,1,0.0,0.0,0.0,0.0,0.0,1963.8014285714287,0.0,0.0,0.0,0.0,0.0,0.01892857142857143,1.0,4.289285714285714,0.0,1.7892857142857144,0.0,3.0,0.0,1.0,0.0,False,1963.8014285714287,0.003578663065496287
922,923,0.0,49,226,1,0.0,0.0,0.0,0.0,0.0,96.08928571428571,0.0,0.0,0.0,0.0,0.0,1115.1467857142857,2.0,1101.017857142857,857.1428571428571,0.0,0.0,5.0,2.0,0.0,0.0,False,96.08928571428571,1.0119135352356878
923,924,0.0,30,135,1,0.0,0.0,1.0,1.0,0.0,341.5514285714286,0.0,0.0,0.0,213.57989285714262,0.0,5960.831928571426,10.0,5551.514607142851,0.0,425.67607142857145,2160.4502857142847,45.0,0.0,20.0,16.0,False,555.1313214285713,1.07353737005992
924,925,1.0,28,0,1,0.0,0.0,0.0,0.0,0.0,527.9432142857142,0.0,0.0,0.0,0.0,0.0,472.5007142857143,3.0,470.0357142857143,267.85714285714283,0.0,200.0,4.0,2.0,0.0,1.0,False,527.9432142857142,1.0031101675638792
925,926,1.0,72,188,1,0.0,0.0,1.0,0.0,0.0,2860.8021428571433,0.0,0.0,0.0,0.0,0.0,1300.8382142857142,4.0,1368.5357142857142,857.1428571428571,0.0,221.64285714285714,12.0,3.0,0.0,8.0,False,2860.8021428571433,0.9498388400657157
926,927,0.0,41,217,1,1.0,1.0,0.0,0.0,0.0,1897.8360714285716,3104.5839285714287,3904.851785714286,0.0,0.0,0.0,3469.452142857143,8.0,1198.857857142857,0.0,0.0,1198.857857142857,8.0,0.0,0.0,8.0,False,8907.271785714285,2.8915526303413324
927,928,0.0,83,24,1,0.0,26.0,0.0,0.0,0.0,10594.522500000001,0.0,10443.760928571424,0.0,0.0,0.0,2693.3825,6.0,2457.778214285714,0.0,128.81428571428572,2160.4502857142847,14.0,0.0,4.0,4.0,False,21038.283428571427,1.095414984707126
928,929,1.0,87,150,1,0.0,0.0,0.0,0.0,0.0,291.1532142857143,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,291.1532142857143,0.00035714285714285714
929,930,0.0,26,117,1,2.0,0.0,0.0,0.0,0.0,849.1971428571429,4113.770357142857,0.0,0.0,0.0,0.0,1.6575,2.0,1.9642857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,4962.967500000001,0.559156626506024
930,931,1.0,40,63,1,0.0,0.0,0.0,0.0,0.0,10349.92,0.0,0.0,0.0,0.0,0.0,361.6082142857143,4.0,357.2142857142857,260.7142857142857,67.25,29.25,22.0,12.0,9.0,1.0,False,10349.92,1.0094745762711865
931,932,0.0,22,126,1,1.0,7.0,0.0,0.0,0.0,3060.9460714285715,7537.403214285715,2116.0714285714284,0.0,0.0,0.0,0.1867857142857143,2.0,124.38821428571428,0.0,0.0,121.85249999999999,6.0,0.0,0.0,4.0,False,12714.420714285716,0.0014896592582465317
932,933,0.0,17,102,1,0.0,0.0,1.0,0.0,0.0,1624.8632142857143,0.0,0.0,0.0,0.0,0.0,1417.8614285714286,5.0,579.9289285714286,35.714285714285715,276.3932142857143,267.82142857142856,19.0,1.0,14.0,4.0,False,1624.8632142857143,2.4406796749786825
933,934,1.0,78,55,1,0.0,0.0,1.0,1.0,1.0,1613.8460714285716,0.0,0.0,0.0,213.57989285714262,2198.3581785714273,950.7153571428571,5.0,911.9975000000001,535.7142857142857,44.104642857142856,239.07142857142858,29.0,8.0,4.0,5.0,False,4025.7841428571414,1.0413121143736506
934,935,0.0,46,49,1,0.0,0.0,1.0,0.0,0.0,2430.9746428571425,0.0,0.0,0.0,0.0,0.0,957.4142857142857,13.0,977.4142857142857,171.42857142857142,0.0,153.71428571428572,21.0,3.0,0.0,5.0,False,2430.9746428571425,0.978536699323979
935,936,1.0,22,13,1,0.0,0.0,0.0,0.0,0.0,1973.2807142857143,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,1.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1973.2807142857143,0.0001626016260162602
936,937,1.0,65,80,1,0.0,0.0,0.0,0.0,0.0,361.58964285714285,0.0,0.0,0.0,0.0,0.0,378.07428571428574,2.0,433.0357142857143,107.14285714285714,0.0,322.64285714285717,8.0,1.0,0.0,6.0,False,361.58964285714285,0.8710672261992924
937,938,1.0,57,33,1,1.0,2.0,0.0,0.0,0.0,7.576785714285714,20632.692642857142,0.0,0.0,0.0,0.0,448.46714285714285,3.0,470.5285714285714,85.71428571428571,221.52857142857144,163.28571428571428,17.0,2.0,9.0,6.0,False,20640.269428571428,0.9510921925652135
938,939,1.0,62,151,1,0.0,0.0,0.0,0.0,0.0,2181.302142857143,0.0,0.0,0.0,0.0,0.0,171.42964285714285,2.0,170.70357142857142,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,2181.302142857143,0.9984046425525719
939,940,1.0,18,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.8985714285715,3.0,868.9464285714286,0.0,670.8960714285713,133.92857142857142,40.0,0.0,36.0,3.0,False,0.0,0.9482176652913767
940,941,1.0,27,97,1,0.0,0.0,0.0,0.0,0.0,4466.422142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4466.422142857143,0.0
941,942,1.0,40,76,1,2.0,3.0,0.0,0.0,0.0,2841.414285714286,20632.692642857142,0.0,0.0,0.0,0.0,226.26107142857146,3.0,173.92857142857142,0.0,0.0,173.5,4.0,0.0,0.0,3.0,False,23474.10692857143,1.2934483462637814
942,943,0.0,13,150,1,0.0,0.0,0.0,1.0,0.0,446.3989285714286,0.0,0.0,0.0,1.1785714285714286,0.0,205.96821428571428,2.0,211.80464285714285,21.428571428571427,133.23678571428573,56.925000000000004,15.0,2.0,11.0,1.0,False,447.57750000000004,0.9678746267955352
943,944,1.0,43,149,1,0.0,0.0,0.0,0.0,0.0,764.6896428571429,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,764.6896428571429,0.00035714285714285714
944,945,0.0,31,1,1,0.0,0.0,0.0,0.0,0.0,411.00821428571425,0.0,0.0,0.0,0.0,0.0,436.03607142857146,2.0,430.5357142857143,428.57142857142856,0.0,0.0,2.0,1.0,0.0,0.0,False,411.00821428571425,1.0104287014814202
945,946,1.0,48,154,1,1.0,1.0,0.0,1.0,0.0,9830.705357142857,1796.0335714285716,1131.907857142857,0.0,2.357142857142857,0.0,60.20178571428572,7.0,2.357142857142857,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,12761.003928571428,17.93244680851064
946,947,1.0,34,86,1,0.0,0.0,0.0,0.0,0.0,1313.1657142857143,0.0,0.0,0.0,0.0,0.0,35.714642857142856,2.0,35.74285714285714,7.142857142857143,27.349999999999998,0.0,6.0,1.0,4.0,0.0,False,1313.1657142857143,0.9720159409020218
947,948,1.0,31,182,1,0.0,0.0,0.0,0.0,3.0,2574.7775,0.0,0.0,0.0,0.0,2198.3581785714273,994.365,3.0,921.4285714285714,803.5714285714286,0.0,0.0,5.0,1.0,0.0,0.0,False,4773.135678571427,1.0779859067678488
948,949,0.0,55,150,1,1.0,0.0,1.0,1.0,0.0,693.7617857142858,516.1596428571428,0.0,0.0,213.57989285714262,0.0,3112.797857142857,10.0,5551.514607142851,642.8571428571429,670.8960714285713,1721.345357142857,38.0,2.0,14.0,11.0,False,1423.5013214285711,0.5606104760424223
949,950,0.0,26,152,1,0.0,0.0,0.0,0.0,0.0,41.46035714285715,0.0,0.0,0.0,0.0,0.0,218.2932142857143,2.0,295.50892857142856,0.0,0.0,292.11607142857144,5.0,0.0,0.0,4.0,False,41.46035714285715,0.736211268029751
950,951,1.0,69,178,2,1.0,0.0,1.0,1.0,0.0,338.36499999999995,20632.692642857142,0.0,0.0,30.345,0.0,1038.485357142857,16.0,1262.954642857143,392.85714285714283,287.5385714285714,382.17857142857144,37.0,4.0,10.0,11.0,False,21001.402642857145,0.821615999443922
951,952,0.0,71,165,1,0.0,0.0,0.0,0.0,1.0,72.4042857142857,0.0,0.0,0.0,0.0,1447.7096428571429,203.8225,5.0,223.39285714285714,142.85714285714286,0.0,7.142857142857143,7.0,1.0,0.0,1.0,False,1520.1139285714285,0.9083288238102817
952,953,,50,35,1,1.0,0.0,0.0,0.0,0.0,1507.6957142857143,1508.5532142857141,0.0,0.0,0.0,0.0,884.6303571428572,4.0,1387.6125,0.0,126.35000000000001,754.125,18.0,0.0,3.0,7.0,False,3016.248928571428,0.6370606322086667
953,954,1.0,83,20,1,1.0,0.0,0.0,0.0,0.0,32.559285714285714,1460.8,0.0,0.0,0.0,0.0,538.4432142857142,4.0,890.5714285714286,285.7142857142857,0.0,583.9642857142857,12.0,1.0,0.0,9.0,False,1493.3592857142858,0.6039260535170645
954,955,0.0,19,62,1,0.0,0.0,0.0,0.0,0.0,3131.2239285714286,0.0,0.0,0.0,0.0,0.0,250.0007142857143,2.0,246.52857142857144,0.0,0.0,129.64285714285714,6.0,0.0,0.0,3.0,False,3131.2239285714286,1.0099873030530386
955,956,1.0,52,139,2,0.0,0.0,1.0,0.0,0.0,3611.397857142857,0.0,0.0,0.0,0.0,0.0,1699.1328571428571,13.0,1647.4603571428572,71.42857142857143,118.72107142857143,624.2142857142857,27.0,1.0,4.0,11.0,False,3611.397857142857,1.03073928941053
956,957,0.0,92,19,1,2.0,0.0,1.0,0.0,0.0,125.80642857142857,5069.315714285714,0.0,199.05699999999894,0.0,0.0,1321.3999999999999,4.0,956.1364285714286,346.42857142857144,179.70785714285714,426.39285714285717,20.0,2.0,7.0,10.0,False,5394.179142857141,1.3805764367074105
957,958,0.0,63,68,1,0.0,0.0,0.0,1.0,0.0,648.5142857142857,0.0,0.0,0.0,213.57989285714262,0.0,3315.4550000000004,9.0,1024.9185714285716,214.28571428571428,384.11785714285713,419.5864285714286,30.0,2.0,12.0,10.0,False,862.0941785714283,3.2316941054915245
958,959,0.0,34,27,1,0.0,0.0,0.0,0.0,0.0,186.0989285714286,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,186.0989285714286,0.00035714285714285714
959,960,1.0,15,53,1,0.0,0.0,0.0,0.0,0.0,515.3353571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,7.142857142857143,0.0,0.0,3.0,1.0,0.0,0.0,False,515.3353571428571,0.0
960,961,0.0,8,154,1,0.0,0.0,0.0,0.0,0.0,251.33607142857142,0.0,0.0,0.0,0.0,0.0,125.00035714285715,2.0,128.9857142857143,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,251.33607142857142,0.961646884272997
961,962,0.0,56,151,1,0.0,0.0,0.0,0.0,0.0,1783.9614285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1783.9614285714285,0.0
962,963,0.0,71,104,1,1.0,1.0,0.0,0.0,0.0,10607.822857142857,20632.692642857142,4991.413571428571,0.0,0.0,0.0,4725.37,5.0,480.35714285714283,0.0,0.0,438.64285714285717,7.0,0.0,0.0,6.0,False,36231.929071428574,9.81676509867933
963,964,1.0,52,61,1,0.0,0.0,1.0,0.0,0.0,2445.9664285714284,0.0,0.0,199.05699999999894,0.0,0.0,2985.0164285714286,19.0,3729.8375,142.85714285714286,423.25,914.5357142857143,35.0,1.0,6.0,10.0,False,2645.0234285714273,0.8000928554436982
964,965,1.0,62,169,4,0.0,0.0,1.0,1.0,0.0,319.0475,0.0,0.0,0.0,1.1785714285714286,0.0,507.6067857142857,10.0,1174.1317857142858,364.2857142857143,347.9214285714285,433.85714285714283,39.0,7.0,15.0,10.0,False,320.22607142857146,0.4319573275824079
965,966,1.0,44,217,1,0.0,0.0,0.0,0.0,0.0,476.2132142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,476.2132142857143,0.0
966,967,0.0,27,152,1,0.0,0.0,0.0,0.0,0.0,886.8014285714286,0.0,0.0,0.0,0.0,0.0,4622.691785714285,9.0,5551.514607142851,0.0,0.0,2160.4502857142847,15.0,0.0,0.0,13.0,False,886.8014285714286,0.8325402295687029
967,968,1.0,35,116,1,0.0,0.0,1.0,0.0,0.0,158.03892857142858,0.0,0.0,0.0,0.0,0.0,410.7310714285714,2.0,292.1617857142857,53.57142857142857,183.0725,10.017857142857142,26.0,2.0,20.0,1.0,False,158.03892857142858,1.4010389192705637
968,969,1.0,22,8,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,1520.2667857142858,2.0,562.6771428571428,0.0,241.8557142857143,317.89285714285717,32.0,0.0,21.0,10.0,False,10632.118249999996,2.6970523906795685
969,970,1.0,32,255,1,1.0,10.0,0.0,0.0,0.0,30.576428571428572,12347.847142857141,0.0,0.0,0.0,0.0,701.17,4.0,328.57142857142856,328.57142857142856,0.0,0.0,1.0,1.0,0.0,0.0,False,12378.42357142857,2.1275205895101865
970,971,1.0,59,56,1,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,336.3071428571429,2.0,291.1917857142857,0.0,181.94714285714286,108.60178571428571,13.0,0.0,9.0,3.0,False,28.571428571428573,1.1509808259496883
971,972,0.0,26,56,1,1.0,0.0,0.0,0.0,0.0,2780.945357142857,3422.092142857143,0.0,0.0,0.0,0.0,970.15,7.0,935.2321428571429,285.7142857142857,25.982142857142858,620.0357142857143,19.0,3.0,1.0,14.0,False,6203.0375,1.0362280417326288
972,973,0.0,39,105,1,0.0,0.0,0.0,0.0,0.0,1633.8282142857145,0.0,0.0,0.0,0.0,0.0,0.0010714285714285715,1.0,23.142857142857142,0.0,23.142857142857142,0.0,1.0,0.0,1.0,0.0,False,1633.8282142857145,4.4378698224852076e-05
973,974,0.0,61,110,1,0.0,0.0,0.0,0.0,0.0,6298.261428571429,0.0,0.0,0.0,0.0,0.0,327.8932142857143,2.0,321.89285714285717,321.42857142857144,0.0,0.0,2.0,1.0,0.0,0.0,False,6298.261428571429,1.0154861187921689
974,975,1.0,57,215,2,0.0,0.0,0.0,0.0,0.0,85.04535714285714,0.0,0.0,0.0,0.0,0.0,2837.6353571428567,2.0,3270.409285714286,857.1428571428571,464.0521428571428,1375.7142857142858,7.0,2.0,1.0,3.0,False,85.04535714285714,0.8674045676688485
975,976,0.0,58,175,1,1.0,3.0,0.0,0.0,0.0,16.882142857142856,1866.0357142857142,9412.839285714286,0.0,0.0,0.0,517.4003571428572,3.0,236.5,0.0,0.0,236.5,4.0,0.0,0.0,4.0,False,11295.757142857143,2.178527819548872
976,977,1.0,46,59,1,0.0,0.0,0.0,0.0,0.0,2639.308571428571,0.0,0.0,0.0,0.0,0.0,71.42857142857143,1.0,76.10357142857143,75.0,1.0678571428571428,0.03571428571428571,4.0,2.0,1.0,1.0,False,2639.308571428571,0.9263977025336978
977,978,1.0,35,44,1,1.0,3.0,0.0,0.0,0.0,139.83892857142857,20632.692642857142,0.0,0.0,0.0,0.0,3.2707142857142855,3.0,5551.514607142851,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,20772.53157142857,0.0005890510006955735
978,979,1.0,35,156,1,1.0,0.0,0.0,0.0,0.0,10632.118249999996,1025.0135714285714,0.0,0.0,0.0,0.0,359.9739285714286,5.0,291.89285714285717,289.2857142857143,0.0,0.0,17.0,8.0,0.0,0.0,False,11657.131821428567,1.2290293866601634
979,980,0.0,51,88,1,0.0,0.0,0.0,0.0,0.0,97.62857142857142,0.0,0.0,0.0,0.0,0.0,307.1432142857143,3.0,414.4642857142857,7.142857142857143,19.642857142857142,383.82142857142856,10.0,1.0,1.0,6.0,False,97.62857142857142,0.7392770566491876
980,981,1.0,34,59,1,0.0,0.0,0.0,0.0,0.0,2754.4928571428572,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,14.285714285714286,14.285714285714286,0.0,0.0,1.0,1.0,0.0,0.0,False,2754.4928571428572,2.336448598130841e-05
981,982,0.0,86,88,1,0.0,0.0,0.0,0.0,0.0,1813.5207142857143,0.0,0.0,0.0,0.0,0.0,0.009642857142857144,1.0,1805.0464285714286,857.1428571428571,30.260714285714283,569.1785714285714,18.0,1.0,3.0,11.0,False,1813.5207142857143,5.339207780214478e-06
982,983,1.0,56,80,1,1.0,2.0,0.0,0.0,0.0,462.22178571428566,1053.04,0.0,0.0,0.0,0.0,2351.1946428571428,5.0,526.9389285714286,178.57142857142858,12.046071428571429,332.7142857142857,11.0,1.0,1.0,8.0,False,1515.2617857142857,4.453535277687015
983,984,1.0,29,55,1,0.0,0.0,0.0,0.0,0.0,1049.024642857143,0.0,0.0,0.0,0.0,0.0,5960.831928571426,8.0,5551.514607142851,857.1428571428571,515.4360714285714,2160.4502857142847,63.0,9.0,22.0,23.0,False,1049.024642857143,1.07353737005992
984,985,0.0,36,92,1,0.0,0.0,1.0,0.0,0.0,58.1,0.0,0.0,164.67535714285714,0.0,0.0,626.2435714285714,5.0,376.24357142857144,35.714285714285715,0.0,0.0,5.0,1.0,0.0,0.0,False,222.77535714285713,1.6600510091055227
985,986,0.0,18,128,1,0.0,0.0,1.0,1.0,0.0,469.3117857142857,0.0,0.0,0.0,213.57989285714262,0.0,494.61428571428576,14.0,504.00714285714287,0.0,0.0,0.0,19.0,0.0,0.0,0.0,False,682.8916785714283,0.9794203759494209
986,987,0.0,29,34,1,0.0,0.0,0.0,0.0,0.0,21.125,0.0,0.0,0.0,0.0,0.0,970.4392857142857,5.0,1647.1499999999999,821.4285714285714,670.8960714285713,146.71428571428572,26.0,3.0,16.0,5.0,False,21.125,0.5888051971691204
987,988,0.0,47,28,1,0.0,0.0,0.0,0.0,0.0,705.8725000000001,0.0,0.0,0.0,0.0,0.0,410.7192857142857,2.0,387.75821428571425,178.57142857142858,46.86535714285714,157.14285714285714,7.0,1.0,2.0,3.0,False,705.8725000000001,1.0564903084271073
988,989,1.0,55,181,3,0.0,0.0,0.0,0.0,0.0,778.1028571428571,0.0,0.0,0.0,0.0,0.0,692.0114285714286,3.0,982.2507142857143,253.57142857142858,636.5364285714286,85.0,37.0,6.0,27.0,3.0,False,778.1028571428571,0.7037995686320376
989,990,0.0,23,153,1,1.0,0.0,0.0,0.0,0.0,181.4857142857143,20632.692642857142,0.0,0.0,0.0,0.0,3650.5539285714285,5.0,3620.63,0.0,0.0,2160.4502857142847,6.0,0.0,0.0,2.0,False,20814.178357142857,1.0079864394130347
990,991,1.0,42,68,1,0.0,0.0,0.0,0.0,0.0,37.658928571428575,0.0,0.0,0.0,0.0,0.0,2136.074285714286,3.0,2172.299285714286,250.0,332.5492857142857,1584.6785714285713,47.0,6.0,23.0,16.0,False,37.658928571428575,0.9828716641814175
991,992,1.0,24,83,1,0.0,0.0,0.0,0.0,0.0,1795.1217857142858,0.0,0.0,0.0,0.0,0.0,168.5725,6.0,99.96428571428571,53.57142857142857,46.392857142857146,0.0,2.0,1.0,1.0,0.0,False,1795.1217857142858,1.669625044216484
992,993,0.0,19,38,1,1.0,3.0,0.0,0.0,0.0,2.045,5401.167142857143,0.0,0.0,0.0,0.0,2443.7292857142857,7.0,3551.0107142857146,0.0,438.80321428571426,2160.4502857142847,25.0,0.0,12.0,12.0,False,5403.212142857143,0.6879847732119533
993,994,1.0,40,31,1,0.0,0.0,0.0,0.0,2.0,2314.6135714285715,0.0,0.0,0.0,0.0,515.4564285714285,402.61035714285714,4.0,406.6928571428571,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,2830.07,0.9875335073672408
994,995,0.0,13,48,1,0.0,0.0,0.0,0.0,0.0,292.9007142857143,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,1.9642857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,292.9007142857143,0.00012048192771084337
995,996,0.0,39,1,1,0.0,0.0,0.0,0.0,0.0,5689.675357142857,0.0,0.0,0.0,0.0,0.0,205.0007142857143,2.0,228.58928571428572,153.57142857142858,71.26785714285714,0.0,20.0,13.0,4.0,0.0,False,5689.675357142857,0.8929019211324571
996,997,0.0,71,62,1,2.0,0.0,0.0,0.0,0.0,273.68607142857144,9222.918571428572,0.0,0.0,0.0,0.0,571.3096428571429,5.0,3099.3107142857143,392.85714285714283,107.84642857142856,96.42857142857143,12.0,3.0,4.0,2.0,False,9496.604642857144,0.18427496322373219
997,998,1.0,37,7,1,0.0,0.0,1.0,1.0,0.0,2435.4757142857147,0.0,0.0,0.0,213.57989285714262,0.0,1604.7024999999999,8.0,1721.3642857142856,392.85714285714283,159.875,1162.6678571428572,28.0,3.0,6.0,14.0,False,2649.0556071428573,0.9316858885833841
998,999,0.0,26,85,1,0.0,0.0,0.0,0.0,0.0,26.30392857142857,0.0,0.0,0.0,0.0,0.0,60.786071428571425,2.0,56.871428571428574,53.57142857142857,2.05,0.0,5.0,3.0,1.0,0.0,False,26.30392857142857,1.0503641076277461
999,1000,1.0,61,1,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,390.27750000000003,2.0,1950.5357142857142,160.71428571428572,0.0,0.0,4.0,2.0,0.0,0.0,False,10632.118249999996,0.1999848104972275
1000,1001,1.0,64,9,1,0.0,0.0,1.0,0.0,0.0,714.4475,0.0,0.0,199.05699999999894,0.0,0.0,1302.1778571428572,2.0,610.3839285714286,353.16964285714283,149.71428571428572,104.35714285714286,15.0,4.0,3.0,5.0,False,913.5044999999989,2.1298856516977
1001,1002,0.0,73,48,1,0.0,0.0,1.0,1.0,0.0,115.02285714285713,0.0,0.0,0.0,0.0,0.0,1034.8853571428572,20.0,1131.7567857142856,110.71428571428571,90.44285714285715,282.5357142857143,42.0,4.0,9.0,7.0,False,115.02285714285713,0.9135989033076387
1002,1003,0.0,16,39,1,0.0,0.0,0.0,0.0,0.0,3465.5371428571425,0.0,0.0,0.0,0.0,0.0,14.287142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3465.5371428571425,14.287142857142857
1003,1004,1.0,70,145,1,0.0,0.0,0.0,0.0,0.0,2107.8367857142857,0.0,0.0,0.0,0.0,0.0,107.14428571428572,2.0,304.61785714285713,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,2107.8367857142857,0.35058254355930024
1004,1005,1.0,28,87,1,0.0,0.0,1.0,1.0,1.0,16.228928571428572,0.0,0.0,0.0,2.357142857142857,983.1507142857143,2507.113214285714,31.0,2408.781785714286,117.85714285714286,70.76535714285714,555.9346428571429,52.0,4.0,4.0,11.0,False,1001.7367857142858,1.0403901420238257
1005,1006,1.0,30,182,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.1439285714285,4.0,950.1214285714286,535.7142857142857,46.300000000000004,368.10714285714283,16.0,2.0,5.0,9.0,False,0.0,0.9579680377298977
1006,1007,0.0,42,152,1,1.0,4.0,0.0,0.0,0.0,46.14892857142858,0.0007142857142857143,0.0,0.0,0.0,0.0,5960.831928571426,6.0,380.25,178.57142857142858,0.0,198.28571428571428,6.0,2.0,0.0,3.0,False,46.149642857142865,15.634968992974231
1007,1008,0.0,37,103,1,2.0,4.0,0.0,0.0,0.0,201.5717857142857,5440.297142857143,0.0,0.0,0.0,0.0,5960.831928571426,12.0,2372.888214285714,0.0,0.0,2160.4502857142847,11.0,0.0,0.0,9.0,False,5641.868928571428,2.5109994197283623
1008,1009,1.0,41,152,1,1.0,0.0,0.0,0.0,0.0,73.96714285714286,0.37857142857142856,0.0,0.0,0.0,0.0,272.16785714285714,5.0,249.46428571428572,71.42857142857143,0.0,175.42857142857142,7.0,1.0,0.0,5.0,False,74.3457142857143,1.086653358049337
1009,1010,0.0,59,32,1,0.0,0.0,0.0,0.0,0.0,4700.144285714286,0.0,0.0,0.0,0.0,0.0,1371.4492857142857,3.0,1316.2625,785.7142857142857,356.3339285714286,167.64285714285714,24.0,8.0,9.0,3.0,False,4700.144285714286,1.0411359054966536
1010,1011,0.0,38,50,1,0.0,0.0,0.0,0.0,0.0,358.84464285714284,0.0,0.0,0.0,0.0,0.0,339.07321428571424,2.0,305.7264285714286,214.28571428571428,26.369285714285716,61.857142857142854,9.0,2.0,3.0,2.0,False,358.84464285714284,1.105458097839629
1011,1012,0.0,23,99,1,0.0,0.0,0.0,0.0,0.0,2.7375000000000003,0.0,0.0,0.0,0.0,0.0,671.2157142857143,2.0,671.6428571428571,446.42857142857144,0.0,221.60714285714286,5.0,1.0,0.0,3.0,False,2.7375000000000003,0.9978783051927366
1012,1013,0.0,25,150,1,0.0,0.0,0.0,0.0,0.0,443.1457142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,14.285714285714286,0.0,0.0,2.0,1.0,0.0,0.0,False,443.1457142857143,0.0
1013,1014,1.0,37,152,1,0.0,0.0,0.0,0.0,0.0,10020.610357142858,0.0,0.0,0.0,0.0,0.0,886.9350000000001,2.0,1014.0714285714286,835.7142857142857,0.0,176.42857142857142,16.0,6.0,0.0,5.0,False,10020.610357142858,0.8737660966856661
1014,1015,1.0,31,96,1,1.0,0.0,0.0,0.0,0.0,794.4564285714285,1951.595357142857,0.0,0.0,0.0,0.0,136.9325,3.0,1938.455357142857,0.0,670.8960714285713,1261.6264285714285,31.0,0.0,11.0,19.0,False,2746.0517857142854,0.07060358440099623
