Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
490,1,7,177,1,0.0,0.0,0.0,0.0,0.0,806.4596428571429,0.0,0.0,0.0,0.0,0.0,0.0492857142857142,1.0,266.5857142857143,0.0,174.04642857142858,89.14642857142857,5.0,0.0,2.0,2.0,False,806.4596428571429,0.0001841866424643
496,1,35,149,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.831928571426,4.0,5551.514607142851,857.1428571428571,224.97714285714284,2160.4502857142847,63.0,17.0,15.0,13.0,False,0.0,1.07353737005992
498,0,21,176,1,0.0,0.0,0.0,0.0,0.0,883.9760714285715,0.0,0.0,0.0,0.0,0.0,897.2478571428571,3.0,902.2857142857144,821.4285714285714,24.678571428571427,53.57142857142857,9.0,4.0,1.0,1.0,False,883.9760714285715,0.99331567294006
504,1,20,55,1,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,0.0,0.0,0.0,1099.4824999999998,2.0,5551.514607142851,857.1428571428571,670.8960714285713,438.57142857142856,29.0,6.0,11.0,7.0,False,20.95,0.1980152377421225
505,1,38,157,1,2.0,0.0,0.0,0.0,0.0,9078.213571428572,4.1825,0.0,0.0,0.0,0.0,1.3135714285714286,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,9082.396071428571,0.4431325301204819
506,0,20,78,1,1.0,0.0,1.0,0.0,0.0,1407.3417857142856,19.30642857142857,0.0,199.0569999999989,0.0,0.0,5960.831928571426,20.0,4630.4628571428575,107.14285714285714,302.32,2160.4502857142847,23.0,1.0,9.0,11.0,False,1625.705214285713,1.2870300620846724
511,1,26,137,1,0.0,0.0,1.0,0.0,1.0,224.21392857142857,0.0,0.0,0.0,0.0,915.0682142857142,1292.1889285714285,4.0,1076.8832142857143,357.1428571428572,130.27607142857144,472.9285714285714,30.0,4.0,9.0,12.0,False,1139.2821428571428,1.1988209032717232
513,1,40,152,1,0.0,0.0,0.0,0.0,0.0,29.485714285714288,0.0,0.0,0.0,0.0,0.0,107.1432142857143,2.0,135.6432142857143,0.0,12.714285714285714,115.78607142857145,4.0,0.0,1.0,2.0,False,29.485714285714288,0.7841092940164819
516,0,63,176,1,1.0,0.0,0.0,0.0,0.0,94.88607142857144,4815.9857142857145,0.0,0.0,0.0,0.0,296.00107142857144,4.0,276.5910714285714,217.8571428571429,57.23392857142857,0.0,29.0,12.0,10.0,0.0,False,4910.871785714286,1.0663205769020463
517,0,41,28,1,0.0,0.0,0.0,0.0,0.0,17.05107142857143,0.0,0.0,0.0,0.0,0.0,570.1578571428571,2.0,557.8964285714286,71.42857142857143,224.14642857142857,251.17857142857144,17.0,2.0,10.0,3.0,False,17.05107142857143,1.020149401563029
521,1,23,149,1,0.0,0.0,1.0,0.0,0.0,80.27250000000001,0.0,0.0,0.0,0.0,0.0,1531.0925,3.0,1428.189285714286,285.7142857142857,670.8960714285713,423.0357142857143,40.0,4.0,27.0,9.0,False,80.27250000000001,1.0713014121392497
522,0,47,129,3,0.0,0.0,0.0,0.0,0.0,1.2807142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.2807142857142857,0.0
523,0,38,0,1,0.0,0.0,0.0,0.0,0.0,7041.8525,0.0,0.0,0.0,0.0,0.0,132.1432142857143,3.0,163.68214285714288,60.71428571428572,65.64642857142857,37.32142857142857,11.0,5.0,4.0,2.0,False,7041.8525,0.8024137407560018
524,1,23,153,1,0.0,9.0,0.0,0.0,0.0,57.61178571428572,0.0,3571.428571428572,0.0,0.0,0.0,395.3060714285714,2.0,1253.0357142857142,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,3629.0403571428574,0.3152271238572608
528,0,19,70,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.6821428571429,2.0,390.05642857142857,125.0,70.84214285714286,190.82142857142856,10.0,4.0,3.0,2.0,False,0.0,1.114115792569213
530,1,35,180,1,2.0,2.0,0.0,0.0,0.0,349.085,11980.923214285713,10443.760928571424,0.0,0.0,0.0,10.911785714285712,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22773.76914285713,10.911785714285712
531,1,30,211,1,0.0,0.0,0.0,0.0,0.0,338.0025,0.0,0.0,0.0,0.0,0.0,0.0021428571428571,1.0,107.98571428571428,71.42857142857143,36.55714285714286,0.0,10.0,1.0,9.0,0.0,False,338.0025,1.9661816751867877e-05
532,1,65,125,1,3.0,0.0,0.0,0.0,0.0,2271.0578571428573,16385.834285714285,0.0,0.0,0.0,0.0,5960.831928571426,3.0,5551.514607142851,0.0,0.0,2160.4502857142847,6.0,0.0,0.0,4.0,False,18656.89214285714,1.07353737005992
535,1,39,151,1,1.0,0.0,0.0,0.0,0.0,9.63642857142857,20632.692642857142,0.0,0.0,0.0,0.0,1917.6771428571428,8.0,3200.0,857.1428571428571,0.0,333.67857142857144,10.0,2.0,0.0,7.0,False,20642.32907142857,0.5990868924889543
538,0,48,119,1,1.0,0.0,0.0,0.0,0.0,4.273214285714286,3913.1664285714287,0.0,0.0,0.0,0.0,1731.342142857143,6.0,1339.3857142857144,785.7142857142857,110.84107142857144,279.59464285714284,18.0,3.0,4.0,9.0,False,3917.439642857143,1.291674571285451
539,1,12,34,1,0.0,0.0,0.0,0.0,0.0,32.99107142857143,0.0,0.0,0.0,0.0,0.0,518.5721428571429,3.0,355.57142857142856,178.57142857142858,170.75,0.0,14.0,2.0,5.0,0.0,False,32.99107142857143,1.4543289262820516
540,1,45,150,1,1.0,0.0,0.0,0.0,0.0,3007.264642857143,4842.638571428572,0.0,0.0,0.0,0.0,82.18571428571428,3.0,535.7142857142857,535.7142857142857,0.0,0.0,1.0,1.0,0.0,0.0,False,7849.903214285714,0.1531274953420282
541,0,81,273,1,0.0,0.0,0.0,0.0,0.0,4.902142857142857,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,4.902142857142857,0.0001204819277108
543,0,72,96,1,0.0,3.0,0.0,0.0,0.0,2.8978571428571427,0.0,10443.760928571424,0.0,0.0,0.0,0.0007142857142857,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10446.658785714282,0.0002409638554216
545,1,20,151,1,1.0,0.0,0.0,0.0,0.0,3852.053928571429,20632.692642857142,0.0,0.0,0.0,0.0,2471.719285714286,14.0,2190.2571428571428,303.57142857142856,179.08214285714286,1229.428571428571,23.0,3.0,5.0,12.0,False,24484.74657142857,1.1279914334889305
555,0,29,22,1,0.0,0.0,0.0,0.0,0.0,16.08214285714286,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,16.08214285714286,0.0001204819277108
559,1,25,76,1,1.0,4.0,1.0,0.0,0.0,464.6071428571428,728.0439285714285,0.0,199.0569999999989,0.0,0.0,4090.926428571429,6.0,1495.2857142857142,714.2857142857143,231.03571428571428,549.9642857142857,9.0,2.0,1.0,6.0,False,1391.7080714285703,2.7340543249952263
562,1,22,179,2,0.0,0.0,1.0,0.0,0.0,2006.015,0.0,0.0,0.0,0.0,0.0,2130.2185714285715,11.0,1837.9675,0.0,0.0,1295.2889285714284,20.0,0.0,0.0,18.0,False,2006.015,1.1583774979321666
565,1,11,39,1,0.0,0.0,1.0,0.0,0.0,7.018571428571429,0.0,0.0,0.0,0.0,0.0,618.0114285714286,9.0,439.6875,107.14285714285714,155.64285714285714,107.14285714285714,13.0,1.0,6.0,1.0,False,7.018571428571429,1.402380209494094
566,1,40,161,2,1.0,0.0,0.0,1.0,3.0,577.8582142857143,20632.692642857142,0.0,0.0,213.57989285714265,2198.3581785714277,5960.831928571426,18.0,5551.514607142851,114.28571428571428,516.4532142857144,2160.4502857142847,47.0,3.0,18.0,16.0,False,23622.488928571427,1.07353737005992
567,0,59,29,1,0.0,0.0,0.0,0.0,0.0,6808.197857142857,0.0,0.0,0.0,0.0,0.0,3734.596071428572,4.0,4495.0,357.1428571428572,0.0,2160.4502857142847,13.0,2.0,0.0,10.0,False,6808.197857142857,0.8306485923995933
570,0,51,3,1,0.0,0.0,0.0,0.0,0.0,575.1746428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571428571428573,0.0,0.0,18.571428571428573,1.0,0.0,0.0,1.0,False,575.1746428571429,0.0
571,0,73,219,1,0.0,0.0,1.0,1.0,0.0,0.2978571428571429,0.0,0.0,0.0,213.57989285714265,0.0,634.995,6.0,910.2142857142856,607.1428571428571,0.0,298.0,15.0,3.0,0.0,7.0,False,213.87774999999976,0.6968668182174493
577,0,67,64,1,0.0,0.0,0.0,0.0,0.0,317.11535714285714,0.0,0.0,0.0,0.0,0.0,339.28785714285715,2.0,254.00357142857143,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,317.11535714285714,1.3305219814848532
579,1,55,26,1,0.0,4.0,0.0,0.0,0.0,10.963571428571427,0.0,0.0,0.0,0.0,0.0,0.21,2.0,1.6382142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10.963571428571427,0.079599296060647
583,0,34,149,1,1.0,5.0,0.0,0.0,0.0,271.1539285714286,9.949285714285711,10443.760928571424,0.0,0.0,0.0,3238.014285714285,31.0,1069.4714285714283,0.0,268.3285714285714,796.3214285714286,17.0,0.0,5.0,11.0,False,10724.86414285714,3.0248488649860543
586,1,33,84,1,0.0,0.0,0.0,0.0,0.0,2036.1246428571428,0.0,0.0,0.0,0.0,0.0,14.286428571428573,2.0,14.285714285714286,14.285714285714286,0.0,0.0,2.0,2.0,0.0,0.0,False,2036.1246428571428,0.934626168224299
587,0,53,83,1,1.0,1.0,0.0,0.0,0.0,0.0,20632.692642857142,381.1310714285714,0.0,0.0,0.0,1434.4435714285714,4.0,607.8214285714286,0.0,0.0,607.8214285714286,5.0,0.0,0.0,5.0,False,21013.823714285714,2.356099020355488
590,0,65,62,1,0.0,0.0,0.0,0.0,0.0,183.6292857142857,0.0,0.0,0.0,0.0,0.0,0.1096428571428571,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,183.6292857142857,0.0369879518072289
592,0,50,149,1,1.0,0.0,0.0,0.0,0.0,402.0853571428571,20632.692642857142,0.0,0.0,0.0,0.0,467.0642857142857,5.0,840.1785714285714,678.5714285714286,0.0,158.0,11.0,2.0,0.0,8.0,False,21034.778,0.5552498620133316
594,1,35,33,2,1.0,0.0,0.0,0.0,0.0,3.831071428571428,223.8189285714286,0.0,0.0,0.0,0.0,1014.93,5.0,717.6428571428571,0.0,0.0,714.25,10.0,0.0,0.0,9.0,False,227.65,1.4122870490010937
595,1,25,75,1,0.0,0.0,0.0,0.0,0.0,126.9225,0.0,0.0,0.0,0.0,0.0,499.5367857142857,2.0,518.3214285714286,514.2857142857143,0.0,0.0,12.0,8.0,0.0,0.0,False,126.9225,0.961902895261674
596,1,53,110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.831928571426,4.0,5551.514607142851,857.1428571428571,53.28107142857142,561.75,24.0,1.0,3.0,13.0,False,0.0,1.07353737005992
603,0,30,6,1,1.0,0.0,0.0,0.0,0.0,1385.9882142857143,7463.246785714286,0.0,0.0,0.0,0.0,12.059285714285716,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8849.235,12.059285714285716
607,0,20,151,1,2.0,3.0,1.0,1.0,0.0,364.10857142857145,1074.0725,0.0,0.0,213.57989285714265,0.0,1907.4346428571428,6.0,1955.8939285714284,357.1428571428572,326.50107142857144,1090.892857142857,34.0,2.0,16.0,9.0,False,1651.760964285714,0.9747256174736092
616,1,67,79,1,0.0,0.0,0.0,0.0,0.0,1083.7110714285714,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1083.7110714285714,0.0010714285714285
620,0,28,27,1,0.0,0.0,0.0,0.0,0.0,2.1567857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,2.1567857142857143,0.0
622,1,56,112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.60785714285714,2.0,387.8928571428572,367.8571428571428,0.0,17.857142857142858,3.0,1.0,0.0,1.0,False,0.0,1.0069813573330884
625,1,60,139,1,0.0,0.0,0.0,0.0,0.0,3943.043928571428,0.0,0.0,0.0,0.0,0.0,165.0817857142857,2.0,180.53571428571428,178.57142857142858,0.0,0.0,2.0,1.0,0.0,0.0,False,3943.043928571428,0.9093625811528624
626,0,58,100,1,0.0,0.0,0.0,0.0,0.0,13.464642857142858,0.0,0.0,0.0,0.0,0.0,791.2578571428572,3.0,427.0607142857143,78.57142857142857,164.20357142857142,173.35714285714286,13.0,2.0,7.0,2.0,False,13.464642857142858,1.8484710947212093
633,0,47,4,1,1.0,2.0,0.0,0.0,0.0,10632.118249999996,16809.76607142857,0.0,0.0,0.0,0.0,3934.5875,5.0,1605.696428571429,0.0,670.8960714285713,0.0,4.0,0.0,1.0,0.0,False,27441.884321428566,2.448868018894137
635,0,35,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1432142857142855,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,7.1432142857142855
637,0,48,61,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.2385714285714,3.0,612.25,178.57142857142858,0.0,432.25,5.0,1.0,0.0,3.0,False,0.0,1.391338885329917
640,0,33,132,1,1.0,0.0,0.0,0.0,0.0,10632.118249999996,3584.685,0.0,0.0,0.0,0.0,10.538571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14216.803249999995,10.538571428571428
641,0,72,150,1,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,4597.503928571428,7.0,4871.297857142857,857.1428571428571,57.142857142857146,2160.4502857142847,35.0,4.0,8.0,18.0,False,1.375,0.943600753355303
647,1,68,28,1,0.0,0.0,0.0,0.0,0.0,362.4582142857143,0.0,0.0,0.0,0.0,0.0,250.00285714285715,2.0,240.95714285714288,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,362.4582142857143,1.0332526421444177
650,1,22,89,1,0.0,0.0,0.0,0.0,0.0,2589.637857142857,0.0,0.0,0.0,0.0,0.0,339.29607142857145,2.0,2.857142857142857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,2589.637857142857,87.96564814814815
651,1,58,79,1,0.0,0.0,0.0,0.0,1.0,2.142857142857143,0.0,0.0,0.0,0.0,2198.3581785714277,51.29892857142857,3.0,604.4642857142857,0.0,0.0,562.0,5.0,0.0,0.0,3.0,False,2200.5010357142846,0.0847265970624668
652,1,50,112,1,0.0,0.0,0.0,0.0,0.0,5885.186428571428,0.0,0.0,0.0,0.0,0.0,767.0467857142858,2.0,303.01000000000005,177.81,64.27142857142857,60.71428571428572,12.0,2.0,6.0,3.0,False,5885.186428571428,2.523097219546349
654,0,36,148,1,0.0,0.0,0.0,0.0,0.0,1657.3832142857143,0.0,0.0,0.0,0.0,0.0,3035.7214285714285,5.0,3102.823928571429,161.98214285714286,195.79857142857145,2160.4502857142847,26.0,1.0,9.0,12.0,False,1657.3832142857143,0.9780585169883186
655,0,16,0,2,0.0,0.0,0.0,0.0,0.0,327.2014285714285,0.0,0.0,0.0,0.0,0.0,880.1089285714286,3.0,855.9642857142857,53.57142857142857,0.0,257.25,7.0,1.0,0.0,2.0,False,327.2014285714285,1.027007709939571
656,1,62,45,1,1.0,0.0,0.0,0.0,0.0,26.760714285714283,6120.588928571428,0.0,0.0,0.0,0.0,1080.741071428571,3.0,968.3132142857144,0.0,663.4392857142857,301.4810714285714,13.0,0.0,8.0,4.0,False,6147.349642857143,1.1149554710496423
659,0,40,130,2,0.0,0.0,0.0,0.0,0.0,1058.2935714285716,0.0,0.0,0.0,0.0,0.0,750.0021428571429,2.0,798.3071428571428,0.0,0.0,189.92857142857144,5.0,0.0,0.0,2.0,False,1058.2935714285716,0.9383153266668456
660,1,61,145,1,0.0,0.0,1.0,0.0,0.0,611.3221428571429,0.0,0.0,0.0,0.0,0.0,499.3692857142857,6.0,967.2617857142858,464.2857142857143,0.0,0.0,8.0,2.0,0.0,0.0,False,611.3221428571429,0.5157378852310085
664,1,63,121,2,0.0,0.0,0.0,0.0,0.0,1407.642142857143,0.0,0.0,0.0,0.0,0.0,892.5410714285715,3.0,591.4285714285714,0.0,0.0,588.9285714285714,7.0,0.0,0.0,6.0,False,1407.642142857143,1.5065800578731614
665,1,44,153,1,0.0,0.0,0.0,0.0,0.0,370.6532142857144,0.0,0.0,0.0,0.0,0.0,4422.431071428572,13.0,5551.514607142851,0.0,0.0,1719.5571428571427,15.0,0.0,0.0,11.0,False,370.6532142857144,0.79647355915813
667,1,48,143,1,0.0,0.0,0.0,0.0,0.0,60.044285714285714,0.0,0.0,0.0,0.0,0.0,1127.7928571428572,4.0,1344.6035714285715,642.8571428571429,194.28571428571428,249.32142857142856,21.0,3.0,4.0,8.0,False,60.044285714285714,0.8381315872590367
668,0,55,119,1,1.0,1.0,1.0,0.0,0.0,586.9492857142858,20632.692642857142,0.0,0.0,0.0,0.0,3420.0796428571425,36.0,3706.872142857143,339.2857142857143,638.7571428571429,1260.2857142857142,99.0,10.0,33.0,20.0,False,21219.64192857143,0.9223833808416492
669,1,56,58,1,0.0,0.0,1.0,0.0,0.0,174.65785714285715,0.0,0.0,157.48321428571427,0.0,0.0,615.1939285714286,2.0,647.4642857142857,321.42857142857144,0.0,322.3928571428572,8.0,2.0,0.0,4.0,False,332.1410714285714,0.9486936167869144
674,0,31,263,1,0.0,0.0,1.0,0.0,0.0,10632.118249999996,0.0,0.0,199.0569999999989,0.0,0.0,1552.6810714285714,10.0,1480.4314285714286,289.2857142857143,458.7528571428571,732.1785714285714,39.0,3.0,22.0,13.0,False,10831.175249999997,1.0480951338570224
676,0,37,68,1,0.0,0.0,1.0,1.0,0.0,1127.0082142857143,0.0,0.0,0.0,213.57989285714265,0.0,2543.296428571429,9.0,3462.6310714285714,53.57142857142857,670.8960714285713,1604.892857142857,31.0,1.0,15.0,8.0,False,1340.5881071428569,0.7342861800585616
677,1,25,179,1,0.0,0.0,0.0,0.0,0.0,71.39071428571428,0.0,0.0,0.0,0.0,0.0,475.68142857142857,2.0,216.29642857142855,103.57142857142856,112.725,0.0,13.0,4.0,9.0,0.0,False,71.39071428571428,2.189089952829413
681,0,56,33,1,0.0,5.0,1.0,0.0,1.0,4976.04,0.0,10443.760928571424,0.0,0.0,2198.3581785714277,2242.6414285714286,14.0,2224.877142857142,71.42857142857143,215.67857142857144,203.17857142857144,23.0,1.0,2.0,4.0,False,17618.159107142852,1.007531541337797
685,1,60,158,1,0.0,1.0,1.0,0.0,0.0,379.38214285714287,0.0,169.67464285714286,0.0,0.0,0.0,695.8896428571428,7.0,1213.2832142857144,428.57142857142856,140.7607142857143,413.6785714285714,23.0,4.0,3.0,8.0,False,549.0567857142858,0.5730867681198166
688,0,71,100,1,0.0,0.0,0.0,0.0,0.0,585.0828571428572,0.0,0.0,0.0,0.0,0.0,1571.4471428571428,2.0,1161.0214285714285,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,585.0828571428572,1.352339211841434
690,0,72,105,1,1.0,0.0,0.0,0.0,0.0,86.02428571428571,4203.438571428572,0.0,0.0,0.0,0.0,0.1846428571428571,1.0,0.8921428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,4289.4628571428575,0.0975839939599848
695,0,34,13,1,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,820.1121428571429,2.0,970.9582142857143,410.7142857142857,86.38678571428571,470.4642857142857,21.0,3.0,8.0,9.0,False,0.015,0.8437730457989265
696,0,44,175,1,0.0,0.0,0.0,0.0,1.0,2644.6042857142857,0.0,0.0,0.0,0.0,2198.3581785714277,1521.250714285714,5.0,1591.185714285714,857.1428571428571,206.07857142857145,241.32142857142856,26.0,4.0,11.0,7.0,False,4842.9624642857125,0.9554480363920218
697,0,54,256,1,0.0,0.0,1.0,1.0,0.0,2474.8225,0.0,0.0,0.0,213.57989285714265,0.0,5960.831928571426,44.0,5551.514607142851,357.1428571428572,636.5507142857142,1769.9146428571428,95.0,1.0,25.0,31.0,False,2688.4023928571423,1.07353737005992
699,1,37,175,1,0.0,4.0,1.0,0.0,0.0,1823.0571428571427,0.0,10443.760928571424,0.0,0.0,0.0,1033.4960714285714,8.0,661.4832142857142,89.28571428571429,0.0,216.89285714285717,13.0,2.0,0.0,5.0,False,12266.818071428566,1.5600335965385648
701,0,39,151,3,1.0,0.0,0.0,0.0,0.0,0.0,20632.692642857142,0.0,0.0,0.0,0.0,168.465,4.0,179.05714285714288,153.57142857142858,14.771428571428572,10.714285714285714,7.0,3.0,3.0,1.0,False,20632.692642857142,0.9356196445572832
706,0,31,220,1,0.0,0.0,0.0,0.0,0.0,1405.1271428571429,0.0,0.0,0.0,0.0,0.0,17.858214285714286,2.0,55.142857142857146,53.57142857142857,0.0,0.0,4.0,2.0,0.0,0.0,False,1405.1271428571429,0.3180852417302799
707,1,88,75,1,0.0,0.0,0.0,0.0,0.0,317.8646428571428,0.0,0.0,0.0,0.0,0.0,52.44392857142857,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,317.8646428571428,17.691927710843373
708,1,49,181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1785714285714284,1.0,22.085714285714285,14.285714285714286,7.8,0.0,3.0,1.0,2.0,0.0,False,0.0,0.0943688118811881
710,0,33,179,1,0.0,0.0,0.0,0.0,0.0,1026.117857142857,0.0,0.0,0.0,0.0,0.0,492.6075,6.0,487.9142857142857,432.1428571428572,55.771428571428565,0.0,20.0,10.0,10.0,0.0,False,1026.117857142857,1.0075539095371668
715,1,37,63,1,1.0,0.0,0.0,1.0,0.0,4661.019642857143,20.544642857142858,0.0,0.0,0.7142857142857143,0.0,5960.831928571426,10.0,5551.514607142851,357.1428571428572,288.4642857142857,2160.4502857142847,38.0,2.0,10.0,19.0,False,4682.278571428571,1.07353737005992
717,1,24,147,2,0.0,0.0,0.0,0.0,0.0,3136.734642857143,0.0,0.0,0.0,0.0,0.0,407.15857142857146,2.0,430.425,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,3136.734642857143,0.9437528456361396
724,0,39,176,1,0.0,0.0,0.0,0.0,0.0,102.2325,0.0,0.0,0.0,0.0,0.0,0.0503571428571428,1.0,2.5303571428571425,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,102.2325,0.0142640364188163
726,0,60,67,1,0.0,0.0,1.0,0.0,0.0,2963.085,0.0,0.0,199.0569999999989,0.0,0.0,1077.2414285714283,19.0,1236.154642857143,178.57142857142858,222.2357142857143,578.5714285714286,42.0,7.0,10.0,2.0,False,3162.141999999999,0.8707411274661643
727,0,53,209,1,1.0,1.0,0.0,0.0,0.0,48.93357142857143,20632.692642857142,10443.760928571424,0.0,0.0,0.0,720.1192857142858,9.0,262.85714285714283,0.0,0.0,262.6428571428572,9.0,0.0,0.0,8.0,False,31125.387142857136,2.7292014076881435
728,0,37,158,1,0.0,0.0,0.0,0.0,0.0,1194.797142857143,0.0,0.0,0.0,0.0,0.0,443.0978571428572,2.0,27.392857142857142,0.0,0.0,25.0,3.0,0.0,0.0,2.0,False,1194.797142857143,15.605962264150945
731,0,21,181,1,0.0,0.0,0.0,0.0,0.0,957.0071428571428,0.0,0.0,0.0,0.0,0.0,886.7914285714286,3.0,820.6785714285714,817.8571428571429,0.0,0.0,11.0,6.0,0.0,0.0,False,957.0071428571428,1.0792437084365627
733,1,17,4,1,1.0,0.0,0.0,0.0,0.0,5.706785714285714,10778.983928571428,0.0,0.0,0.0,0.0,15.653571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10784.690714285714,15.653571428571428
738,1,49,123,1,0.0,0.0,0.0,0.0,0.0,1953.7857142857144,0.0,0.0,0.0,0.0,0.0,0.0210714285714285,1.0,699.9214285714286,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,1953.7857142857144,3.0062468791081127e-05
748,0,67,181,1,0.0,0.0,1.0,0.0,0.0,1155.467142857143,0.0,0.0,0.0,0.0,0.0,13.11964285714286,5.0,62.90607142857142,35.714285714285715,10.678571428571429,0.0,8.0,1.0,1.0,0.0,False,1155.467142857143,0.2052957186048721
749,1,30,9,1,0.0,0.0,0.0,0.0,0.0,0.1917857142857142,0.0,0.0,0.0,0.0,0.0,379.3646428571428,2.0,380.5357142857143,378.57142857142856,0.0,0.0,3.0,2.0,0.0,0.0,False,0.1917857142857142,0.9943096508471404
750,0,40,173,1,0.0,0.0,0.0,0.0,1.0,710.4925000000001,0.0,0.0,0.0,0.0,2198.3581785714277,1056.9264285714285,3.0,1376.678571428571,0.0,32.107142857142854,1124.0,17.0,0.0,1.0,13.0,False,2908.850678571427,0.7671792611795204
752,1,58,37,1,1.0,0.0,0.0,0.0,0.0,60.11392857142857,14680.954285714284,0.0,0.0,0.0,0.0,1036.5678571428573,3.0,1248.642857142857,0.0,182.67857142857144,1053.642857142857,7.0,0.0,2.0,3.0,False,14741.068214285711,0.8294912832237784
756,1,29,149,1,0.0,3.0,1.0,1.0,1.0,1782.36,0.0,2322.8010714285715,199.0569999999989,213.57989285714265,2198.3581785714277,5619.950714285714,37.0,5551.514607142851,857.1428571428571,670.8960714285713,832.8014285714286,86.0,6.0,23.0,14.0,False,6716.15614285714,1.0121451471836045
759,0,26,75,1,0.0,0.0,1.0,0.0,0.0,0.7842857142857144,0.0,0.0,0.0,0.0,0.0,624.5535714285714,2.0,283.0,53.57142857142857,144.10714285714286,81.92857142857143,21.0,1.0,14.0,5.0,False,0.7842857142857144,2.199132293762576
760,0,44,92,1,5.0,0.0,0.0,0.0,0.0,10632.118249999996,3890.05,0.0,0.0,0.0,0.0,2937.783571428572,8.0,2046.1592857142855,857.1428571428571,541.3378571428572,218.4642857142857,25.0,4.0,12.0,8.0,False,14522.168249999995,1.4350537312505869
765,0,44,66,2,0.0,0.0,0.0,0.0,0.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,504.0010714285714,4.0,558.9639285714286,0.0,92.49964285714285,463.07142857142856,11.0,0.0,5.0,5.0,False,4.714285714285714,0.9000598890617316
766,1,32,95,1,0.0,0.0,0.0,0.0,0.0,497.9189285714286,0.0,0.0,0.0,0.0,0.0,5960.831928571426,5.0,398.3928571428572,0.0,0.0,396.0,6.0,0.0,0.0,5.0,False,497.9189285714286,14.924733434677629
768,1,19,67,1,0.0,0.0,0.0,1.0,0.0,1107.2435714285714,0.0,0.0,0.0,213.57989285714265,0.0,2085.42,9.0,1738.9032142857145,285.7142857142857,359.9389285714286,1087.5,15.0,2.0,6.0,3.0,False,1320.823464285714,1.198583911379307
